   freq [Hz]          Ohm  Phase [deg]
15085.000000    31.276468    64.647701
15086.000000    31.239144    64.640608
15087.000000    31.265660    64.716893
15088.000000    31.291184    64.635624
15089.000000    31.277893    64.643430
15090.000000    31.290277    64.667089
15091.000000    31.269992    64.593664
15092.000000    31.267017    64.650607
15093.000000    31.293704    64.653379
15094.000000    31.282646    64.636661
15095.000000    31.290873    64.634203
15096.000000    31.274278    64.648205
15097.000000    31.299456    64.644008
15098.000000    31.276809    64.664771
15099.000000    31.316032    64.717183
15100.000000    31.323927    64.593393
15101.000000    31.308078    64.638178
15102.000000    31.276739    64.657787
15103.000000    31.306853    64.626545
15104.000000    31.309046    64.704300
15105.000000    31.293819    64.650489
15106.000000    31.340135    64.702802
15107.000000    31.322615    64.593617
15108.000000    31.301428    64.642603
15109.000000    31.322473    64.635044
15110.000000    31.288209    64.639775
15111.000000    31.329421    64.662130
15112.000000    31.296487    64.646741
15113.000000    31.324704    64.673756
15114.000000    31.329737    64.697548
15115.000000    31.351840    64.628626
15116.000000    31.312366    64.656368
15117.000000    31.333336    64.667772
15118.000000    31.319984    64.639305
15119.000000    31.316571    64.677978
15120.000000    31.322119    64.696791
15121.000000    31.349904    64.693038
15122.000000    31.323402    64.653210
15123.000000    31.340205    64.678140
15124.000000    31.348459    64.683617
15125.000000    31.345165    64.634173
15126.000000    31.333197    64.668925
15127.000000    31.322384    64.668141
15128.000000    31.363527    64.663963
15129.000000    31.328413    64.686129
15130.000000    31.341403    64.630522
15131.000000    31.345217    64.687603
15132.000000    31.309793    64.638986
15133.000000    31.337068    64.712369
15134.000000    31.354956    64.686526
15135.000000    31.334844    64.673537
15136.000000    31.352926    64.658009
15137.000000    31.345158    64.683707
15138.000000    31.343077    64.636227
15139.000000    31.341980    64.715797
15140.000000    31.380725    64.697124
15141.000000    31.351604    64.608653
15142.000000    31.376452    64.717743
15143.000000    31.360926    64.661205
15144.000000    31.376933    64.662151
15145.000000    31.358395    64.688033
15146.000000    31.398601    64.684683
15147.000000    31.370431    64.679681
15148.000000    31.388589    64.638270
15149.000000    31.372574    64.709371
15150.000000    31.388311    64.628226
15151.000000    31.372640    64.673239
15152.000000    31.382028    64.640687
15153.000000    31.354399    64.654063
15154.000000    31.363783    64.705813
15155.000000    31.374699    64.675910
15156.000000    31.394434    64.686674
15157.000000    31.379745    64.675564
15158.000000    31.362648    64.692807
15159.000000    31.411557    64.680734
15160.000000    31.386187    64.711438
15161.000000    31.412566    64.683506
15162.000000    31.398830    64.688978
15163.000000    31.419307    64.671401
15164.000000    31.401911    64.647557
15165.000000    31.395587    64.716682
15166.000000    31.413084    64.669907
15167.000000    31.401446    64.700261
15168.000000    31.420927    64.676111
15169.000000    31.397616    64.691354
15170.000000    31.421312    64.683112
15171.000000    31.409052    64.678484
15172.000000    31.398183    64.685902
15173.000000    31.417422    64.708415
15174.000000    31.421607    64.694548
15175.000000    31.417005    64.676332
15176.000000    31.398866    64.691052
15177.000000    31.400571    64.735645
15178.000000    31.445797    64.757128
15179.000000    31.430706    64.687515
15180.000000    31.443207    64.695902
15181.000000    31.437181    64.663795
15182.000000    31.414764    64.689627
15183.000000    31.433447    64.685007
15184.000000    31.434626    64.696070
15185.000000    31.433471    64.691700
15186.000000    31.445763    64.711886
15187.000000    31.458500    64.703254
15188.000000    31.456785    64.663224
15189.000000    31.452849    64.675910
15190.000000    31.418934    64.680987
15191.000000    31.465355    64.708295
15192.000000    31.469430    64.703588
15193.000000    31.454824    64.650113
15194.000000    31.446460    64.641121
15195.000000    31.443972    64.660377
15196.000000    31.441195    64.710124
15197.000000    31.449562    64.665968
15198.000000    31.462566    64.681637
15199.000000    31.442894    64.679931
15200.000000    31.454308    64.715141
15201.000000    31.478261    64.690527
15202.000000    31.479181    64.698794
15203.000000    31.456421    64.663222
15204.000000    31.481073    64.699750
15205.000000    31.463570    64.716645
15206.000000    31.477625    64.712323
15207.000000    31.503460    64.695859
15208.000000    31.470516    64.704402
15209.000000    31.473496    64.685326
15210.000000    31.500200    64.699999
15211.000000    31.457633    64.728142
15212.000000    31.480127    64.687257
15213.000000    31.507596    64.736357
15214.000000    31.469393    64.690452
15215.000000    31.480723    64.691660
15216.000000    31.485404    64.730733
15217.000000    31.484329    64.737270
15218.000000    31.493893    64.669264
15219.000000    31.484110    64.739369
15220.000000    31.495857    64.688288
15221.000000    31.495258    64.686768
15222.000000    31.480577    64.724348
15223.000000    31.503328    64.714476
15224.000000    31.519070    64.686586
15225.000000    31.495085    64.712849
15226.000000    31.520818    64.715990
15227.000000    31.497570    64.691840
15228.000000    31.516495    64.711532
15229.000000    31.509961    64.734046
15230.000000    31.502599    64.714640
15231.000000    31.516642    64.727955
15232.000000    31.518012    64.679710
15233.000000    31.497189    64.749912
15234.000000    31.521512    64.687768
15235.000000    31.494927    64.691027
15236.000000    31.510392    64.757068
15237.000000    31.521666    64.683039
15238.000000    31.522419    64.750455
15239.000000    31.520329    64.691779
15240.000000    31.534064    64.711219
15241.000000    31.521467    64.710851
15242.000000    31.530270    64.739661
15243.000000    31.537863    64.702343
15244.000000    31.545405    64.735246
15245.000000    31.532396    64.709067
15246.000000    31.528410    64.693654
15247.000000    31.554544    64.764143
15248.000000    31.528713    64.715379
15249.000000    31.564983    64.734845
15250.000000    31.559818    64.679051
15251.000000    31.535835    64.721653
15252.000000    31.557303    64.735388
15253.000000    31.573729    64.680435
15254.000000    31.544474    64.712273
15255.000000    31.551645    64.680685
15256.000000    31.531064    64.729661
15257.000000    31.549324    64.753403
15258.000000    31.556744    64.727862
15259.000000    31.579639    64.736377
15260.000000    31.550753    64.708083
15261.000000    31.555811    64.655713
15262.000000    31.537557    64.730721
15263.000000    31.544092    64.716231
15264.000000    31.571065    64.757962
15265.000000    31.551368    64.711832
15266.000000    31.571544    64.698327
15267.000000    31.570473    64.751029
15268.000000    31.566299    64.708929
15269.000000    31.587779    64.714969
15270.000000    31.551392    64.690778
15271.000000    31.567004    64.758381
15272.000000    31.596909    64.721328
15273.000000    31.586319    64.687067
15274.000000    31.580999    64.724170
15275.000000    31.574435    64.668737
15276.000000    31.575110    64.720835
15277.000000    31.581557    64.749190
15278.000000    31.594822    64.710274
15279.000000    31.582151    64.724258
15280.000000    31.602791    64.728617
15281.000000    31.583372    64.727548
15282.000000    31.601205    64.770776
15283.000000    31.604381    64.706233
15284.000000    31.621553    64.753243
15285.000000    31.603496    64.730203
15286.000000    31.627236    64.718567
15287.000000    31.612983    64.730236
15288.000000    31.614871    64.684954
15289.000000    31.594296    64.721199
15290.000000    31.591911    64.732778
15291.000000    31.614164    64.751317
15292.000000    31.594247    64.778051
15293.000000    31.639239    64.718668
15294.000000    31.605872    64.702558
15295.000000    31.592637    64.777609
15296.000000    31.631473    64.742308
15297.000000    31.620552    64.741522
15298.000000    31.633471    64.714643
15299.000000    31.607253    64.761924
15300.000000    31.633442    64.742080
15301.000000    31.624256    64.708079
15302.000000    31.641814    64.778322
15303.000000    31.645226    64.718777
15304.000000    31.614503    64.722621
15305.000000    31.654816    64.709273
15306.000000    31.619084    64.763860
15307.000000    31.638356    64.719512
15308.000000    31.650431    64.759241
15309.000000    31.641926    64.745384
15310.000000    31.649764    64.763177
15311.000000    31.658621    64.742040
15312.000000    31.685400    64.727700
15313.000000    31.623431    64.744509
15314.000000    31.651774    64.762461
15315.000000    31.685248    64.771585
15316.000000    31.672041    64.743589
15317.000000    31.679788    64.717170
15318.000000    31.645418    64.688976
15319.000000    31.664193    64.727429
15320.000000    31.631818    64.754724
15321.000000    31.668733    64.745741
15322.000000    31.656835    64.723631
15323.000000    31.648566    64.773300
15324.000000    31.667335    64.761391
15325.000000    31.664981    64.752073
15326.000000    31.681812    64.740106
15327.000000    31.641540    64.742394
15328.000000    31.674936    64.778655
15329.000000    31.685647    64.775880
15330.000000    31.688079    64.709083
15331.000000    31.665422    64.736365
15332.000000    31.657198    64.778289
15333.000000    31.701010    64.779278
15334.000000    31.690311    64.733978
15335.000000    31.686683    64.766163
15336.000000    31.680773    64.714195
